,MAC,timestamp,rssi,label,gateway
8682,AC233FE05DF6,2022-01-11T15:03:55.742Z,-44.0,pcs,AC233FC0C810
8683,AC233FE05DFB,2022-01-11T15:03:55.705Z,-44.0,pcs,AC233FC0C810
8684,AC233FE05DFB,2022-01-11T15:03:55.703Z,-51.0,pcs,AC233FC0C80F
8685,AC233FE05DF6,2022-01-11T15:03:55.742Z,-46.0,pcs,AC233FC0C80F
8686,AC233F8C7BCC,2022-01-11T15:03:55.861Z,-45.0,pcs,AC233FC0C80F
8687,4E7ED43BA008,2022-01-11T15:03:56.140Z,-69.0,pcs,AC233FC0C817
8688,AC233FE05DF6,2022-01-11T15:03:55.746Z,-61.0,pcs,AC233FC0C817
8689,AC233FE05DFB,2022-01-11T15:03:55.712Z,-45.0,pcs,AC233FC0C817
8690,AC233F8C7BCC,2022-01-11T15:03:56.170Z,-52.0,pcs,AC233FC0C810
8691,AC233FE05DF6,2022-01-11T15:03:56.356Z,-37.0,pcs,AC233FC0C810
8692,AC233F8C7BCC,2022-01-11T15:03:56.169Z,-51.0,pcs,AC233FC0C80F
8693,AC233FE05DF6,2022-01-11T15:03:56.360Z,-65.0,pcs,AC233FC0C80F
8694,4E7ED43BA008,2022-01-11T15:03:56.640Z,-69.0,pcs,AC233FC0C817
8695,AC233FE05DF6,2022-01-11T15:03:56.354Z,-66.0,pcs,AC233FC0C817
8696,AC233FE05DFB,2022-01-11T15:03:56.607Z,-40.0,pcs,AC233FC0C817
8697,AC233F8C7BCC,2022-01-11T15:03:56.763Z,-53.0,pcs,AC233FC0C810
8698,AC233FE05DF6,2022-01-11T15:03:56.668Z,-38.0,pcs,AC233FC0C810
8699,AC233FE05DFB,2022-01-11T15:03:56.605Z,-44.0,pcs,AC233FC0C810
8700,AC233FE05DFB,2022-01-11T15:03:56.607Z,-47.0,pcs,AC233FC0C80F
8701,AC233FE05DF6,2022-01-11T15:03:56.671Z,-53.0,pcs,AC233FC0C80F
8702,AC233F8C7BCC,2022-01-11T15:03:56.767Z,-57.0,pcs,AC233FC0C80F
8703,AC233FE05DF6,2022-01-11T15:03:56.978Z,-58.0,pcs,AC233FC0C80F
